,story,question,start,end
1483,ef6e7ee88adc48f680e91d00c065f268df7468f7,Who wants to demand Tibet's independence?,185,361
1484,444884c42c9a83ebcd7f9098c41846127da3cae9,What did he taunt police about?,0,0
1485,cbe5e901b1e58bc11f4269f644582e029106df3f,What animal did the mother find dead?,31,44
1486,fe05c61a7e48461f7883cdec387567029614f07b,What were among items auctioned Saturday?,31,60
1487,a1841cf61c53937fffc54c0e81d8f7cfcad2f0c2,who was the latest casualty?,420,446
1488,7ce5f5bce014ceb8f83493de9dd0db8e79745320,Where did Felipe Calderon meet with health officials?,67,19
1489,3fef6e98a966fcb764a0f5b45546f794284bc190,How many teams have dropped prices?,205,210
1490,484c66e06d7f977cb4345f5b68ee56726a8249d2,what is there concern about,234,254
1491,02a7dafda52e2cf23e727a32bfb9752894858388,Who did Loginova fight off?,433,443
1492,39a985defa4dbdbd8e0111143b2bcde8e3132e0a,How much did Shakespeare win?,1035,1063
1493,4f3671f58df0cf56eb9f20838aa36649050a0231,First officer talked to the pilot about what?,404,1239
1494,c472ef8ed5a78e003c95a96d6aeaf33016760e59,who radioed rig's bridge?,220,252
1495,ee5a809532be92ae2368c8a5d32895d890c9f1b0,How long is the tear?,351,365
1496,51a11d5fdf18a8a648bd353ea22a1cb23b689a0f,who was miss california?,53,68
1497,9540de43c6177686202f1065f168c86b76ff8f0a,What inspired Ron Moore as a child,0,0
1498,dd53ef9cecd0e6b3cfe2d78cb53b2f45edff16c2,What groups are exempted from the $15 fee?,930,1055
1499,76894b1e3bff1217bb5a11ee880a378426942a49,What is Yusuf formerly Cat Steven's new album called?,661,680
1500,e05948a66089c5accb9f645885112ca664f0be82,how much does pinera have?,203,352
1501,127ec2abcc5690d53f0af8fa3b5a60fe05b926cc,How many people were killed,126,138
1502,8452f0e09b8aedc721694c4fbe2af88ef83c57b0,what is now complete,58,64
1503,9933508c6e8421c86f711d4e75f8e8eb638494f3,What had Franklin never done before?,0,0
1504,12f06b22d9997bf30fe1422f35e351430cb27a8c,What did Anthony Marshall do to his mother?,212,256
1505,66a6a0c383714ecabde026f72dce3728f4d2c721,Where will a link soon appear?,343,386
1506,a3a114fb7742dc3512c6f0a4fdea080f7fcad634,Who fell of the stage last week?,197,210
1507,cfc7f22181a54a4cd75f8fb200fbeb01083b2ed5,What did he say about the quality of his school?,368,279
1508,ef344ae6b2d6bc7e4d3d4b1e2354b73243906990,Who is the financial expert?,271,290
1509,17568db07eff3644d5b28d19429acb78a086bcb2,Who is responsible for the violence in Juarez?,612,635
1510,8c458ebeb4983b6e504d7bc3e18114a2ec786e8c,Is no Sunday shopping a religious thing?,2529,2532
1511,11f644a45a6109a2726cab4e137944af96216f43,Who welcomed their first child Wednesday?,52,147
1512,9c50f8636bd39b418680cc69a8697dc0f1e49e41,What are Warren Kole and Michael Ealy's role on the show?,219,239
1513,b40e823c3233b41947a100f5c584438b0f915ac8,Where did flight 93 crash?,442,499
1514,15c65dfd2db58d368a048e25ed61178cb82ba413,What was with the crafts?,524,546
1515,f382e1ca273b84cf5041d9ea589cd6d8c4651089,Who asked him about being a cat killer?,231,226
1516,5c284aba57dc5334c4bf3490c26fcdec0a9f6578,Who did Putin question when it came to being sound of mind?,204,216
1517,723deb3dfd448ec1f5cbf64dc05f38a6fcd58273,The pilot ditched plane in which river?,139,152
1518,083c4b341a77fecff47f2e0334a0368a5dc4048a,What were the women to take part in?,216,233
1519,ee5af154d9c393621fd2093dd133770527afc185,Whose image did American Apparel use without authorization?,9,23
1520,e3a252fab6b198d52da212a0fca92df75997233e,What day was Galvao arrested?,672,679
1521,90a9c813505adc8e91c2941b076a08d8ced1443f,Who wants to shut down Guantanamo upon taking office?,2204,2217
1522,b6a43e00f90319c30aaf4c7d688e986d626fed8b,Are there any 16th-century buildings in Dominican cities?,848,848
1523,4588b861c7aa81c2872808541e1a25853f58c9c5,What facility did thieves break into?,124,149
1524,45f082a9280d94f7426a7d5b8736df38c4d03f88,what was she a member of?,1230,1265
1525,ad69ffcfa044d48877469ef48737fca25bb24c3a,"Whose parents make an appearance on ""Larry King Live""?",297,309
1526,3595088adf97e1a0570df366ed16f2db3c057ab7,whats His new trial date is the same day as ousted President Hosni Mubarak's trial?,118,127
1527,93a1bc04a8742eefcc0160751155820ed34e9f2b,what is the Jewish psychologist name?,657,678
1528,6071da750a92d9770884be1f82333f4320f2653d,What is gaining support?,245,294
1529,1fccf7ef503b3f40c6b67050846b35d2793e721d,what was the percentage of ill horses,984,1046
1530,3ee45b9a6ba34f57ad4eb20a4d87ee0a2e47dfe4,How did William the Conqueror die?,817,840
1531,d4b7f4cda17aa110f409609f2f40f394268f3361,Where did they find the 7-month old girl?,108,126
1532,112bc4ab4b6e7d6dd35fc33cd946fbfc4c9356d6,What decision does Bush defend?,73,131
1533,8f7e4d5eb9e0dfad78dd9a48c73f757d3e6e4185,How long were the girls quarantined in the room?,723,740
1534,334c44b83b699222f178398f23dd8394940429e9,what did mangine say?,1644,442
1535,77b6a69765b339ea3badc9efdb5b4816db6cb859,What is key to the agreement?,0,0
1536,d8c2f1fe62528df27e8d49f774cf987942dad417,What did NASA's latest missions indiate about the moon?,121,181
1537,7ea3e40036d431a8daad4d579d8858303f77fa1e,Who will be formally admonished Friday?,9,30
1538,639d4e2fb9958b2619288c8638183c6ea3dbda82,Protest locations?,0,0
1539,6323691bf1a7e28d8e710a7b1b64e6282c36f38d,What can white phosphorous do?,773,875
1540,ec092be437a0d63e6f55f8c445eb069d932088a5,Who is  Jose Manuel Zelaya?,202,228
1541,bb89d42bd5e815198c0f73961213edbc6298bd53,What did Taliban in Pakistan demand?,582,625
1542,85594f3a0961d2459461db53ffce605275c907a6,Who killed many people in Darfur ?,44,60
1543,1e495349782540d85b6970a768dd55efbe195994,What kind of building is Libeskind's first project in Poland?,435,321
1544,e2b1011ff07b1869c2b00a7a313c39ff0b6f2387,what angered the senator,47,91
1545,7e55dce701d9cf44433e0f5225275e8be7b47ad4,when did Greene meet Orsa?,180,200
1546,3e0ae66aff9b85f9f3ddf3c6531da7b0d27dbaeb,What is the name of the university the students are from?,47,72
1547,213d5a14544e83a2396f384d8cf77f8fc23c5e41,"According to the report, what happened to the toddlers remains?",143,191
1548,4f91c584cc9bfa6506ec98467bc59158a0d97b20,What occasion did Madonna just celebrate?,106,116
1549,245da19bd912891ffdd93da7fc373b802238ca63,When was the operative arrested?,169,189
1550,964f9d750403e6c7d43a24da887c1338ab36e9e9,What percentage of the population is Coptic Christian?,0,0
1551,aacfbfd450253593db1a5c38d93888dd45ee45a0,What Harrelson said?,147,190
1552,ee2c1f170c734717a6c9acc8ddc3edf8c33bb9e8,When was Frank Dryman convicted?,499,514
1553,fc8cfc3c9866c593b063828c7d2f9b594a89e7e2,When was the All-Stars game?,220,115
1554,92e87695879000bee339fdde83e706d43fa60ede,Who will not be allowed to play in next season's Europa League?,9,37
1555,22c8ea1be06e6791b27f43b2059c6149a8dcf7a0,"how many were charged with conspiracy to prescribe, administer and dispense drugs?",193,199
1556,56be56c87c3c93960b1db37a1850e1d193ed0a6e,What is Grace's novel?,127,149
1557,e74ae3e76b1f0831048f345ecb8c312755d6b1a7,What are the protests all about?,2156,2212
1558,c3e69a867a5debc34d13ce0b7e3160d8111acad9,What happened to Lt. Ramon?,332,151
1559,5a33e07dc8e7e88d32aef75649afc3cae8c73576,What happens with Jon and Kate Gosselin?,242,310
1560,7b3b9b2a059214d700960db08973a1a67528670b,When did patients develop Alzheimer's?,0,0
1561,f8a4fb4209a76d3b90103dc9500a331239babbf0,when was the GOP convention?,573,588
1562,305d8231ecff5f407361095051f2ea7d4dbdec75,Who is paired with Mark allas?,726,745
1563,8501853184e03cb57f56c29fb96ff5ee23f806dc,where did the man have sex?,127,135
1564,165a01ddb03ba724828f623270c8687a3fa483d6,what its the name of program?,0,0
1565,43d9ed2f64de8ae43bd8095d5ad7dfd4f60e3e45,What will the dogs become?,1039,1070
1566,e504e45eadbfeb87ca390c54d37aac9526c1504c,The housing market's slowdown is also felt where?,213,237
1567,a55003fe8bc3ad2ebf33cfe49b35feefa7c0174c,What else does the tomb also hold?,669,787
1568,87c41a0c17143a88ea8234f102c100868fe86e58,How many people did the gunman kill?,1437,1444
1569,1232f6df11b35c14c7fbe7bd8644d7081305e85c,Where did the explosion happen?,253,286
1570,e1cbcef1d77c75e0e59d3f99549884b54cd8fe74,What are her two token tracks?,1132,1172
1571,5d3b0736d5a5c44c65030049eeea17110569b778,Who will british troops be training?,498,519
1572,cb9d386969306df249785e45076f136cb7c2a014,What team is also through to the last eight despite losing to Fiorentina?,1938,1945
1573,f281c0a3017e406907d9d4cf5a150bee90239306,Where will British troops be deployed?,1207,1242
1574,f78dbfb6b96efa20f901dd7b663b49797f74b249,Who is the leader of the Conservative Party?,51,70
1575,4f8dc59193bc83b9fdecec74d547a45a894f2907,what vehicle are the girl and man traveling in,655,706
1576,d8ef4fc8414944e586d5f5aa77556a6a16b91ef0,What did the military probe show?,783,907
1577,8abba7087df268f3e774a2d0d482ba971fa997bc,How many autistic children does the school help?,2063,1444
1578,407c5f6621bd0285f922a09b36914aaff0f999ca,Who will face Federer?,114,2214
1579,811e3a168745cfc2233d7a0b4565885d34f9813a,when was the attack,173,189
1580,7a6da0be5aab120c1f02268a518a445e0b8e16a4,What do East African nations face?,325,403
1581,5a64efa76ba005515fbfc082410f5c62c397b6e1,Who gets a story in Serenity?,509,2089
1582,388a2a88c89dab958c35035c57fc2f030e5fb978,who grew fingernails for about 30 years loses them in car accident?,0,0
1583,cdea01734c85668ca98441bd0ad5d78325d77107,What happened to the boy?,52,82
1584,0bc7ac9bf4e3095230454db81c9523e865f151b0,What are Peru's poor women dying of,432,522
1585,26c1ce10f0246d62f5f615d9b1650783c0efe6e0,What network does Christiane Amanpour work for,0,6
1586,d8dc5c93ed7677ae66f16945459bc51d6448f6df,Whom did Finn Mixu replace?,114,127
1587,6e34d99d55b42f344948d0a40c4f15b0c3a306d8,What was Alex Ferguson criticizism of the Ref?,0,0
1588,f225d5678bb139b4e3d296fd0b5d52c759446078,What was the crime?,57,72
1589,c57bfef03060a921a3f2f5fa012c265f485b9622,What Georgia cities does the Russian military seem to control?,71,79
1590,11211aeb7c8f3d7a50c960bc6d148c1f168028be,What flight landed safe?,23,46
1591,6b41a85d65ffa9fa7c15125b0c1df4ec83eedf49,What city were the semifinals in?,32,38
1592,bb1c993cbaf3455e788589486d6bfe6af69f8c4b,Who needs to cut visitor numbers?,628,654
1593,873c926ad3216d574868f873753403457d21ba0e,what is unpredictable?,1038,1078
1594,d678d7a6f46492ccdd4430104ec1da1190a1ee32,when will the transition start,352,360
1595,7f997a307cb436508622045b5cf9489e48277e31,can chronic disease monitoring be done there?,0,0
1596,c6b40e8a784aea04c48d1e88ce2aad87d800adaf,What was the discussion about?,573,614
1597,160efba90d2219be19a095b0b940d52b4d18240d,What supposedly preceded the crash-landing?,106,370
1598,f330f9f019f997991f287682b2c16c8d44cde79e,What ways are people invited?,496,514
1599,968718765ff5d3347921a44c8deaeab3ab193943,What did Barzee do?,496,546
1600,551f3d88d05567e87b91bd9b222335605867604f,who wants to see him give a unifying departing speech?,357,377
1601,3b65e81c80b51179b9389597af3056375ac67a51,Length of team Oracle's boat?,929,944
1602,6bb04883f35820a450ff821eda46a4002c0fc7e9,Did many people die?,95,133
1603,3edd0ad6dedca28697f5d5a66c08a88759da25ad,Which country owned the military transport plane?,31,42
1604,6c7c0fc36d9a7cdfbd5d44e11312c12df758fb42,What did they sell,0,0
1605,6b4e6434de8d5cf8e1967f1f0c1013f943be0d01,How many cases have been reported?,196,220
1606,46bed153c1ba79ff212ca7108c9a71e20ea190ec,Number of soldiers that Rwanda has dispatched?,798,822
1607,d4c80108d09bceec0f5a242e6ab745440d89e0c4,Where did the interview happen?,122,144
1608,22cca21783f20fff9be1d5f6aa8aef0ae288ae3a,What did Connick say about it?,508,603
1609,0591974a8589044e67d76ea3ad63b47004fb1b01,When did this happen,106,153
1610,2608534efde6bbe94a227e1fab001fe229c45914,Who was the man struck twice?,20,31
1611,157c940a6f601e3f153c41f066459cf01b55eb2d,Which beaches were closed after shark sightings?,277,284
1612,cbd09d1b33b3b16e91e6d39118f7f8daa90fd760,on what place are the Marines trying to rout Taliban from stronghold?,185,203
1613,f23fbe83ea5ee806d79cfda77b4a9c9230494ddf,what was found,0,0
1614,8acd594ae3007b6fc2b2a4bb6206b9d62a96a0e6,Who is Richard Ringold?,470,474
1615,143db9c3a51278c0cd58043983eff5be06b45666,"What is accused of sparking a 31,000-acre wildfire?",270,283
1616,92c97f8f8a425af49fde8be46a249bc9970ff527,Does Shearer believe that the Army Corps' rebuilding is flawed?,303,399
1617,19e0bec2f73b2be9e423a8f1639aa7a374554474,Who  was the most fit he'd ever been?,15,26
1618,385cf3cca2c9fffbf47502d66c3c6b1389eb35c1,How many dogs have been trained?,0,0
1619,d9f4cb785c148ca691e1ecbff50518b40d0196de,Which CD was her tour scheduled for?,776,820
1620,2d27fa5c03ed625427c7f8d8855a52bc8cca9875,What failed to happen,41,178
1621,3493c8b804ce279314cd495ba50dbab25a2bf788,What did Mc Cain question Obama about?,159,200
1622,878515efc748976a28e085e56b604c62c0d40eb1,What did Obama fill?,193,305
1623,3d2df99bc872cb3d5c20d53e882ca64a971fa16d,Is Sedgwick up for for awards?,2085,329
1624,b6d52192104e5f9192b0a95f2604db738f23e64d,What nation contemplates ending ceasefire with Pakistan?,451,469
1625,4f1166fa4f5f7763d257150f7dda474b5e30bd97,What did the federal court throw out?,71,121
1626,e460b3cac3f46452bda9c84e7087ad5547e01ebe,what is georgia's largest amusement park,2239,2250
1627,0069a5a18a299389ea9fa6d48ea308056fe08e13,When was there not much immigration change?,616,628
1628,46875bcb726495b0bb95f6cab48bee84cc570cd7,How many passenger make trip on same route?,1523,1544
1629,4603d2aa6d00149865daecf37c60972a4d6e3925,Do Chinese people like to ski?,0,0
1630,9413f12365648d4c97e7e3f3e583c2f5c2c0f778,who must  forcefully block violence against homeless?,0,0
1631,9138aae7731400c9ab0bd17cdbb7811d33c860f5,what is Howard advice?,321,402
1632,f02d63e04a90223da68489de143eb0628f382331,What do the residents of a UK village say it will help?,2576,2580
1633,4f2f9c586a46a570347b3b5898dc193670737cf3,What amount of money did the families earn?,389,418
1634,3b1ca8e6f5d79ff89cd477b62a832309b7d3028f,How many other women did Hudson beat out for a certain role?,0,0
1635,4c29396eb22faa76572b85576acd6672cfc031ee,Mark Zuckerberg unveils new profile pages called what?,0,0
1636,008fe7b1213d06fbfe9fd7ebb04cf7dc2d824195,"Did the pilot send a ""Mayday"" call?",0,0
1637,751e7220fbd5d541cbbe95921f8a77b4b29710e2,Which children received threats?,385,1229
1638,d4b7f4cda17aa110f409609f2f40f394268f3361,What state does the family live in?,51,59
1639,0e69c25624304bd47919bf94e1f1a34d3fd74280,Who raced in Formula championships?,0,0
1640,ca18c4de32fecd81447d0d6d2c6ce8ce1dbf51c0,"Who admitted to sex with employees, apologized to wife?",89,106
1641,a84ded38c088a6015c4cc7f530b9d9bb47b42fec,What happened to Terry Hall?,214,82
1642,e82cc00daf7771c0b92386c369c4cb2e3018d304,How many parents have faced jail time?,170,176
1643,9290b1f8349d7d7684427500d6c3706d40008d75,Who are fraud allegations from?,227,300
1644,2efa04a16070fae224349079750baab5221ed5f8,What is the documentary of,632,667
1645,ccbfcac6a032ac236250bd117ee46e9d683e4093,What does the trial focus on?,499,518
1646,6a27a9a3307651eae1765f57253aae1727ea0892,What German school was the site of a rampage?,962,995
1647,da905878309e1dd9cd65352551ef55d42a20108b,what caused her to loose her sight,574,609
1648,4f0ea386700030279fa8f32dd9556da622669505,what is the lesson?,378,418
1649,0315fa4112f0b4ec9e9d01cc2374cb9bceacc56a,Who was receiving an Order,135,333
1650,ff01b11c47d4c872cdbc87bf24326baba8fae824,what is the age of Laura Dekke?,54,66
1651,f4691156efa8f43fb0e87a7b053a53e9200c1fe4,What number of ship are still held?,1040,1046
1652,6e63c8b1ae01ab91b4832222edaf4bb461b6c568,When did the sailor kill the taxi driver?,379,388
1653,320bf9812f71cc4b832f6fb53e0cbdf2fcf758e0,What does the truth commissions provide?,819,991
1654,8adb64d9c64f1e41b6f483d0b6ea6ec5dd2bf114,What was the victory score?,275,283
1655,6776c9cd96b7d152544a9b974cc9e0f0bf2d4244,Who attacked the eastern part of Nigeria's Niger Delta?,36,54
1656,5f7424604ec11358dc6fdfa47732f90422949041,What happens if the US backs Georgia?,0,0
1657,e6e5b19179a86490b071beb2a239f07086948b99,Approximately how many Americans are employed as artists?,2066,2123
1658,0ec8467e456e63d08e795c6992d2e3eb8e061fdd,What was bombed on Thurday?,655,671
1659,dc642181b69af80462cf408284323b8f02404e03,When was the plea deal reached?,244,295
1660,d5e72f50128911dfbd963b9f0d339584bff29231,Who is the president of Sri Lanka?,48,74
1661,7c6a90cd70c2ae235fe998a9650c7cf9d57c5ab3,what was the love ball,2013,2067
1662,54b3de3ff92f0898b0b0d1e14c618492c53b0927,What is the age of the toddler who was in the foster home?,59,70
1663,4968f5576b5a2b51a027cb5c9a9b29a29f778ccb,Boy is at middle school where?,325,335
1664,aeb478b15160c2ae49e202328f1424ba991c0df9,What month was Daniel Boyd arrested?,0,0
1665,9186d65b482faadda065d0e401516702ff800c43,Who is socialite ?,73,87
1666,38ce6b414ab7a52e9aece8f1c12c7650bc568ce0,who wants to cover themselves,0,0
1667,7aef95ef2b92efb2dcd5e497da26e37270d9f956,Where do lawyers argue he should be sent?,124,1043
1668,0591974a8589044e67d76ea3ad63b47004fb1b01,How many were arrested,58,71
1669,d0cb87b95516b4d2513529e0378b6e4781d3cec1,How long will Savoie be in jail?,0,0
1670,7315a94a8a2e991f206336db4316bad9cf4bc64e,what is not mandated by the church?,0,0
1671,975db1f443b9703f79decde6e1cd0a29e2a1df7e,how long was it on air for,0,0
1672,f011151803990e1915abafef6dc537245b59c952,What is the mothers name?,132,160
1673,bcefccc0aa9e4abe20b1c759f20047c7c77dbb97,What did Iowa lawyer leave money for?,0,0
1674,dd49c63579681266e83102e337bd8219647de971,What did North Korea recently threaten?,2145,2187
1675,2fee7bb5935e274c1d83cf411e1c215b0fa4a540,When did Goody died?,73,82
1676,5f4c039564d4d5ddee9d270d98d242f3c548e152,What happened to Marc DiNardo?,376,388
1677,717f56ba8f8d6ef9525ca7ef82bb504fb1538e84,Who did Blackburn Rovers and Stoke secure wins over?,1544,1561
1678,3682673839bca17d0eada249a943fd88103b8c37,What do republicans propose?,217,241
1679,4990652aa626e4cddf8497aa08ef211003b6b1b5,What had led to uneven results?,291,300
1680,b4177124f36f0b1855b0dc2df8159a825f3f85f7,who is the commander?,77,90
1681,0dc795d6056e3e2239030f8f778f5fab4cf9352a,"According to CNN, where is Jarrett Bellini traveling?",11,24
1682,b8a786f75da66089e93689a7771429dd23d1db35,Who shared tips on how to co-ordinate a wardrobe on the road?,675,707
1683,2b3302f04608d50fe71108414c98505f8233ff55,what is the reson for relaunching,301,313
1684,efc7ac6d474877f25b674644b5079c64f66d99f0,when was it used,64,134
1685,99e7cc8a9176295f024fbbbe4bc368b41fd59d73,Where is the former CNN talk show host from?,223,234
1686,2415f9252573bc973cd6ccd3907e6f85ce271da6,How many attended the funerals?,29,51
1687,e5ae7dad00bebab1d86a199886c041e6567f2b60,Where were the employer booths?,360,408
1688,97899f4bf7a3518824b2001b2eb784dfaea7bcae,Which filly is the first to witn the Triple-Crown's second jewel since 1924?,35,58
1689,de93167232c62dc1335fbf50cf6c8158faab99fd,What demand is down?,279,298
1690,d23c335df96f326d5a9cd67c279783de77305198,What do critics say about new facility?,0,0
1691,9b237716a3775010bb0a7d8a89b60ad80818984d,Were radars calibrated,0,0
1692,c2bed4546ef1394e8e8e8112724e2a522a6517bc,How many Zimbabwean prisons are mentioned?,169,198
1693,7e9e655a1bdb66ca474708ff59167c8fdf104c2b,What did the outbreak lead to?,574,617
1694,14178c325228ff25afcd325500a6f1f01313f5d8,Who is Pollin survived by?,373,380
1695,80108d5b174413073b3dff2dfe5ec60942019d61,where World Trade Center memorial are?,110,145
1696,47df478a7b15bba5261d148647d8fcd1b78d3dbc,where are the vocals from?,565,583
1697,78399c846b77e9ed8fbbc694182d01bb4bc3a3e1,who releases report,496,565
1698,b62c341af35b8f6371064326ec153c264e87e9eb,Jolie says earthquake devastation is what?,77,71
1699,bb92572edff814cdfdd45920b2de6b79c9ac1bcc,Who felt extreme guilt for victims that were gunned down?,119,136
1700,80eb376068e1e3d3c960bf0dce77eda61b589902,Was Michael Jackson breathing when Dr. Conrad Murray found him?,775,822
1701,5734faa938243d50c57d8d10e6bc899caf312c48,What will King travel to Maine for?,122,190
1702,ded65a46cc059b292afdd38e1d079e1933f498b7,What is pleased with Lohan?,37,43
1703,75fa2d5e5137dc8e62ad0f1f472165b7b728e629,Which country are european leaders in for the last summit,367,386
1704,6ce554fd42f88a2661440081950df7c9cc6be702,Who takes lead in European Tour's Italian event?,2024,2041
1705,d37dfd6d68fb44eda8b1262411dea5529083a391,When was Ray arrested?,47,359
1706,5d34668e915cd0ae52cdc1822c7b4ff97039c37c,What does Colom blame the problems on?,969,1057
1707,8347596d0f26f69f2971501f872f1e05c8d78942,Who was reported to be in a gun battle?,138,159
1708,3971f1b87ff0d6962934cd2d14a8a896400a2cd5,who used a tracer program,273,284
1709,4bc89867b1bfbf2bdeb5ac6b7972792e4aa27ced,what did neistat say,0,0
1710,6e415a79e3e2e8beb0d12f83bb39e7c845e13988,What did rights groups say?,0,0
1711,5a02a7a847bcf1b8c423a8fccca8639dc3c794d3,What did Christopher Rodriguez love?,956,966
1712,46b5b6aa3045a57aba3f0a4c81fee8515a5bdf97,Many travelers will be asked what?,80,143
1713,2cec1cb536cc73c0f3c44c6c04178371fc9b3630,Whos 2008 victory through the pain barrier is ranked as one of the be ?st,154,175
1714,1e676fe79f86a4432ca58ad4db178161abd44886,What did Lil Wayne plead guilty to?,148,167
1715,666ed50630981eb37a9e6ad58a034bed4b6f2f7a,What does Mark Jacobson say about nuclear power?,0,0
1716,546df2d35f29cc5b7867db670e27f9c46918fe4c,what did Maradona say?,634,682
1717,c7aa75130c60a0fed530dcc65aa06da2a01efc4f,How far from South America was the OCean Nova stranded?,409,419
1718,ff1c70f1a9214d9e3a594433f8fada3de6c7103b,What happened to British mother of child who died after brutal abuse?,101,125
1719,18eec6dc26ddadc9b154119bea32017b3b14a6b0,What type of robots will be used?,457,494
1720,9a3123a9bd9906241e5af178c53812e63ce1dcd0,whats Democrats praise Sonia Sotomayor's experience and dedication to rule of law?,0,0
1721,1efe6b3722a5babc194a6365d45a131b185e785b,Who had two pistols?,160,193
1722,ffbd623d043e1aedd1d2602d642f22ae497fb907,"Who may have seen ""false backyard""?",495,2284
1723,c4224212763df8d21c873897ae8787e254ab6e13,What does the captives keep to remind them of the hostage?,667,726
1724,48836541fd95779ecf05c5b61a89a1a606f9a424,when is the film out?,0,0
1725,934e169829dca73771bfb0c860fb98907bb89aaf,When was the Wes Craven's original?,347,383
1726,3f33d4cb25cd121619ba99eeb02709b72716d622,what was in the report,0,0
1727,081a955219cfe9c13dd5914ff146ab72d0bb4224,What did consumer group call for to try to lower prices?,56,72
1728,0db9d027b3548f6a717999134ad5be9c9261a354,The ruling in favor of who was not a surprise?,337,370
1729,d4f4822560645bf316d7e3e4c375b0543e907bfc,when did thsi club open?,0,0
1730,e4d2d0045bd7ff4d352690a207318769e6b8c4c6,What percent of people feel guilty about driving?,384,1277
1731,058ceacd672e573e736867c0a5bdd25061fbb400,What did speakers at the ceremony urge?,121,260
1732,723deb3dfd448ec1f5cbf64dc05f38a6fcd58273,In which river was the pilot's plane ditched?,139,152
1733,a58e3540b8ea7b86b7d57419a6e42d2d1906f6b8,Who injured him?,114,215
1734,31145b22df2f89d539ce38d9740a908152d9862a,What will hurt the Premier League?,203,217
1735,d46e226f6c8a5912fd99e1f13571ddc809baac98,What evidence did Sligar admit to having and giving to inmates?,0,0
1736,704781ee3904ef0c97bc24333a55d79964659aa8,who are Military leaders ?,0,0
1737,4284c192874f6c2153671fd62454e1f465011048,What states receive aid for tornadoes?,114,1794
1738,ef857d332dfa1c146b6a82e42250958684ac6af8,Does it really appeal to mature audiences?,0,0
1739,b92c5051749b877c7858baeabedf9f0466f5608e,who gave him his nichname?,1323,1345
1740,90dd180c15bdad1d6eeceb71fbcda00871f5f948,What did Cafferty say?,285,369
1741,0b5edf14e2dae07632088a5cbb556e38493d523c,Were flights allowed?,445,475
1742,2ced9176522d981d3aa243de10728924d2fa674a,What can you do to avoid political battles?,0,0
1743,3bb1cda1e01cb6e14f6190ced3b1ec3f7ef50de9,What province do coalition troops hand over to Iraqis?,98,113
1744,955e377eb00825eebaa202203611a560b86d7c75,Since when has the operation been running?,2267,654
1745,7899727e2e1cd93aa92ea149e097a019f6a6f964,what did Olafur Grimsson state,0,0
1746,3987a00e64d01ba1f406055e07a3e9c18eedd765,What did the director reveal,473,520
1747,06c7ebdcc58e41b68278c77d140916f986dce37c,Where is the court hearing scheduled?,351,862
1748,235969ef4c4963603b9c34f8a5c613f4fbbe63df,How many pounds of shaved rice will track's staff go through?,0,0
1749,be043911a5d30f72d7724cf1c493b79ab9d8ba14,When did it reopen?,0,0
1750,1019066942464c49aaf820c1f6f496b30a96d409,In what location is the outbreak the worse?,876,1921
1751,084810519b9668f3f677deec54c6284ab2810e93,What may the surveillance cameras have captured?,530,540
1752,b8b5ea3238e180f7726f12c821a4b4aad9f1495d,What country is being discussed here?,9,21
1753,131375bfec062ebf7e7a5c14762725df59c60c64,Poland has been a member of the European Union since when?,0,0
1754,3e2589ccaf5cbc10b2d47020a607208755412b99,What number of militants was killed by the Pakistani military?,467,477
1755,28e35b68caf037877b527d723704215db796acf6,Venus Williams said what before a match?,379,411
